Company	Element	APS	Specification
CD Bioparticles	Gold		Gold Nanorods conjugates are suitable for dark-field microscopy, two-photon photoluminescence imaging, photoacoustic imaging, kinetic immunoassay, sensors, drug delivery and photothermal therapy.
CD Bioparticles	Gold		Gold Nanorods conjugates are suitable for dark-field microscopy, two-photon photoluminescence imaging, photoacoustic imaging, kinetic immunoassay, sensors, drug delivery and photothermal therapy.
CD Bioparticles	Gold		Gold Nanorods conjugates are suitable for dark-field microscopy, two-photon photoluminescence imaging, photoacoustic imaging, kinetic immunoassay, sensors, drug delivery and photothermal therapy.
CD Bioparticles	Gold		Gold Nanorods conjugates are suitable for dark-field microscopy, two-photon photoluminescence imaging, photoacoustic imaging, kinetic immunoassay, sensors, drug delivery and photothermal therapy.
CD Bioparticles	Gold		Gold Nanorods conjugates are suitable for dark-field microscopy, two-photon photoluminescence imaging, photoacoustic imaging, kinetic immunoassay, sensors, drug delivery and photothermal therapy.
CD Bioparticles	Gold		Gold Nanorods conjugates are suitable for dark-field microscopy, two-photon photoluminescence imaging, photoacoustic imaging, kinetic immunoassay, sensors, drug delivery and photothermal therapy.
CD Bioparticles	Gold		Gold Nanorods conjugates are suitable for dark-field microscopy, two-photon photoluminescence imaging, photoacoustic imaging, kinetic immunoassay, sensors, drug delivery and photothermal therapy.
CD Bioparticles	Gold		Gold Nanorods conjugates are suitable for dark-field microscopy, two-photon photoluminescence imaging, photoacoustic imaging, kinetic immunoassay, sensors, drug delivery and photothermal therapy.
CD Bioparticles	Gold		Gold Nanorods conjugates are suitable for dark-field microscopy, two-photon photoluminescence imaging, photoacoustic imaging, kinetic immunoassay, sensors, drug delivery and photothermal therapy.
CD Bioparticles	Gold		Gold Nanorods conjugates are suitable for dark-field microscopy, two-photon photoluminescence imaging, photoacoustic imaging, kinetic immunoassay, sensors, drug delivery and photothermal therapy.
CD Bioparticles	Gold		Gold Nanorods conjugates are suitable for dark-field microscopy, two-photon photoluminescence imaging, photoacoustic imaging, kinetic immunoassay, sensors, drug delivery and photothermal therapy.
CD Bioparticles	Gold		Gold Nanorods conjugates are suitable for dark-field microscopy, two-photon photoluminescence imaging, photoacoustic imaging, kinetic immunoassay, sensors, drug delivery and photothermal therapy.
CD Bioparticles	Gold		Gold Nanorods conjugates are suitable for dark-field microscopy, two-photon photoluminescence imaging, photoacoustic imaging, kinetic immunoassay, sensors, drug delivery and photothermal therapy.
CD Bioparticles	Gold		Gold Nanorods conjugates are suitable for dark-field microscopy, two-photon photoluminescence imaging, photoacoustic imaging, kinetic immunoassay, sensors, drug delivery and photothermal therapy.
CD Bioparticles	Gold		Gold Nanorods conjugates are suitable for dark-field microscopy, two-photon photoluminescence imaging, photoacoustic imaging, kinetic immunoassay, sensors, drug delivery and photothermal therapy.
CD Bioparticles	Gold		Gold Nanorods conjugates are suitable for dark-field microscopy, two-photon photoluminescence imaging, photoacoustic imaging, kinetic immunoassay, sensors, drug delivery and photothermal therapy.
CD Bioparticles	Gold		Gold Nanorods conjugates are suitable for dark-field microscopy, two-photon photoluminescence imaging, photoacoustic imaging, kinetic immunoassay, sensors, drug delivery and photothermal therapy.
CD Bioparticles	Gold		Gold Nanorods conjugates are suitable for dark-field microscopy, two-photon photoluminescence imaging, photoacoustic imaging, kinetic immunoassay, sensors, drug delivery and photothermal therapy.
CD Bioparticles	Gold		Gold Nanorods conjugates are suitable for dark-field microscopy, two-photon photoluminescence imaging, photoacoustic imaging, kinetic immunoassay, sensors, drug delivery and photothermal therapy.
CD Bioparticles	Gold		Gold Nanorods conjugates are suitable for dark-field microscopy, two-photon photoluminescence imaging, photoacoustic imaging, kinetic immunoassay, sensors, drug delivery and photothermal therapy.
CD Bioparticles	Gold		Gold Nanorods conjugates are suitable for dark-field microscopy, two-photon photoluminescence imaging, photoacoustic imaging, kinetic immunoassay, sensors, drug delivery and photothermal therapy.
CD Bioparticles	Gold		Gold Nanorods conjugates are suitable for dark-field microscopy, two-photon photoluminescence imaging, photoacoustic imaging, kinetic immunoassay, sensors, drug delivery and photothermal therapy.
CD Bioparticles	Gold		Gold Nanorods conjugates are suitable for dark-field microscopy, two-photon photoluminescence imaging, photoacoustic imaging, kinetic immunoassay, sensors, drug delivery and photothermal therapy.
CD Bioparticles	Gold		Gold Nanorods conjugates are suitable for dark-field microscopy, two-photon photoluminescence imaging, photoacoustic imaging, kinetic immunoassay, sensors, drug delivery and photothermal therapy.
CD Bioparticles	Gold		Gold Nanorods conjugates are suitable for dark-field microscopy, two-photon photoluminescence imaging, photoacoustic imaging, kinetic immunoassay, sensors, drug delivery and photothermal therapy.
CD Bioparticles	Gold		Gold Nanorods conjugates are suitable for dark-field microscopy, two-photon photoluminescence imaging, photoacoustic imaging, kinetic immunoassay, sensors, drug delivery and photothermal therapy.
CD Bioparticles	Gold		Gold Nanorods conjugates are suitable for dark-field microscopy, two-photon photoluminescence imaging, photoacoustic imaging, kinetic immunoassay, sensors, drug delivery and photothermal therapy.
CD Bioparticles	Gold		Gold Nanorods conjugates are suitable for dark-field microscopy, two-photon photoluminescence imaging, photoacoustic imaging, kinetic immunoassay, sensors, drug delivery and photothermal therapy.
CD Bioparticles	Gold		Gold Nanorods conjugates are suitable for dark-field microscopy, two-photon photoluminescence imaging, photoacoustic imaging, kinetic immunoassay, sensors, drug delivery and photothermal therapy.
CD Bioparticles	Gold		Gold Nanorods conjugates are suitable for dark-field microscopy, two-photon photoluminescence imaging, photoacoustic imaging, kinetic immunoassay, sensors, drug delivery and photothermal therapy.
CD Bioparticles	Gold		Gold Nanorods conjugates are suitable for dark-field microscopy, two-photon photoluminescence imaging, photoacoustic imaging, kinetic immunoassay, sensors, drug delivery and photothermal therapy.
CD Bioparticles	Gold		Gold Nanorods conjugates are suitable for dark-field microscopy, two-photon photoluminescence imaging, photoacoustic imaging, kinetic immunoassay, sensors, drug delivery and photothermal therapy.
CD Bioparticles	Gold		Gold Nanorods conjugates are suitable for dark-field microscopy, two-photon photoluminescence imaging, photoacoustic imaging, kinetic immunoassay, sensors, drug delivery and photothermal therapy.
CD Bioparticles	Gold		Gold Nanorods conjugates are suitable for dark-field microscopy, two-photon photoluminescence imaging, photoacoustic imaging, kinetic immunoassay, sensors, drug delivery and photothermal therapy.
CD Bioparticles	Gold		Gold Nanorods conjugates are suitable for dark-field microscopy, two-photon photoluminescence imaging, photoacoustic imaging, kinetic immunoassay, sensors, drug delivery and photothermal therapy.
CD Bioparticles	Gold		Gold Nanorods conjugates are suitable for dark-field microscopy, two-photon photoluminescence imaging, photoacoustic imaging, kinetic immunoassay, sensors, drug delivery and photothermal therapy.
CD Bioparticles	Gold		Gold Nanorods conjugates are suitable for dark-field microscopy, two-photon photoluminescence imaging, photoacoustic imaging, kinetic immunoassay, sensors, drug delivery and photothermal therapy.
CD Bioparticles	Gold		Gold Nanorods conjugates are suitable for dark-field microscopy, two-photon photoluminescence imaging, photoacoustic imaging, kinetic immunoassay, sensors, drug delivery and photothermal therapy.
CD Bioparticles	Gold		Gold Nanorods conjugates are suitable for dark-field microscopy, two-photon photoluminescence imaging, photoacoustic imaging, kinetic immunoassay, sensors, drug delivery and photothermal therapy.
CD Bioparticles	Gold		Gold Nanorods conjugates are suitable for dark-field microscopy, two-photon photoluminescence imaging, photoacoustic imaging, kinetic immunoassay, sensors, drug delivery and photothermal therapy.
CD Bioparticles	Gold		Gold Nanorods conjugates are suitable for dark-field microscopy, two-photon photoluminescence imaging, photoacoustic imaging, kinetic immunoassay, sensors, drug delivery and photothermal therapy.
CD Bioparticles	Gold		Gold Nanorods conjugates are suitable for dark-field microscopy, two-photon photoluminescence imaging, photoacoustic imaging, kinetic immunoassay, sensors, drug delivery and photothermal therapy.
CD Bioparticles	Gold		Gold Nanorods conjugates are suitable for dark-field microscopy, two-photon photoluminescence imaging, photoacoustic imaging, kinetic immunoassay, sensors, drug delivery and photothermal therapy.
CD Bioparticles	Gold		Gold Nanorods conjugates are suitable for dark-field microscopy, two-photon photoluminescence imaging, photoacoustic imaging, kinetic immunoassay, sensors, drug delivery and photothermal therapy.
CD Bioparticles	Gold		Gold Nanorods conjugates are suitable for dark-field microscopy, two-photon photoluminescence imaging, photoacoustic imaging, kinetic immunoassay, sensors, drug delivery and photothermal therapy.
CD Bioparticles	Gold		Gold Nanorods conjugates are suitable for dark-field microscopy, two-photon photoluminescence imaging, photoacoustic imaging, kinetic immunoassay, sensors, drug delivery and photothermal therapy.
CD Bioparticles	Gold		Gold Nanorods conjugates are suitable for dark-field microscopy, two-photon photoluminescence imaging, photoacoustic imaging, kinetic immunoassay, sensors, drug delivery and photothermal therapy.
CD Bioparticles	Gold		Gold Nanorods conjugates are suitable for dark-field microscopy, two-photon photoluminescence imaging, photoacoustic imaging, kinetic immunoassay, sensors, drug delivery and photothermal therapy.
CD Bioparticles	Gold		Fluorophore labeled gold nanorods are suitable for in vitro dark field, bright field, and fluorescence imaging come in numerous conjugations.
CD Bioparticles	Gold		Fluorophore labeled gold nanorods are suitable for in vitro dark field, bright field, and fluorescence imaging come in numerous conjugations.
CD Bioparticles	Gold		Fluorophore labeled gold nanorods are suitable for in vitro dark field, bright field, and fluorescence imaging come in numerous conjugations.
CD Bioparticles	Gold		Fluorophore labeled gold nanorods are suitable for in vitro dark field, bright field, and fluorescence imaging come in numerous conjugations.
CD Bioparticles	Gold		Fluorophore labeled gold nanorods are suitable for in vitro dark field, bright field, and fluorescence imaging come in numerous conjugations.
CD Bioparticles	Gold		Fluorophore labeled gold nanorods are suitable for in vitro dark field, bright field, and fluorescence imaging come in numerous conjugations.
CD Bioparticles	Gold		Fluorophore labeled gold nanorods are suitable for in vitro dark field, bright field, and fluorescence imaging come in numerous conjugations.
CD Bioparticles	Gold		Fluorophore labeled gold nanorods are suitable for in vitro dark field, bright field, and fluorescence imaging come in numerous conjugations.
CD Bioparticles	Gold		Fluorophore labeled gold nanorods are suitable for in vitro dark field, bright field, and fluorescence imaging come in numerous conjugations.
